뉴스 제목	댓글 내용	타입
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래. 안보에 초당적 협력이 필요하지 않으면 어디에 필요하겠나! 의원특혜성 법안말고미런데에 머리를 맞대고 협력하라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래 하자 군대부터 해체하자  애긋은 젊은이들 야유회 2년 보내지말고 그냥 군대해체하자 ㅡㅡ 장교들 다  환경미화로 돌려서 쓰고 쓸데없이 국방예산 모두 삭감해라 전투기 ㆍ미사일 구매 취소하고 50조 국방예산 재난기금으로 다시 한번 더 풀자 ㅡㅡ 건덜 낼거 확실히 거덜내자	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	꼴좋다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	정권에 따라 부침이 없었다면 핵 100기는 만들었겠지	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	처먹은 국수값 주고 끝내는  것은 어떨까?  국민들 자존심도 생각해야지.   이나라가 문씨 개인의 나라가 아니다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	제발 정신좀 차려라 돈 떨어지니 떼쓰는건데 지금 강하게 밀어부쳐야 저들이 자멸한다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그냥 좀 버리시면 안되요? 싹 밀어버리는게 미래를 위해 좋을거 같은데요.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	결국 무릎을 꿇어야 돼지넘 화가 풀릴듯. 추하다 추해. ㅜㅜ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화로 가야지 도발엔 단호한 대응 그전에 평화 대화 서로 살길	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	참...이런거보면 외교가 그만큼 어려운거같아요. 그래도 문통님 진지하게 현상황이 북한이 저리 개무시하는데도 오냐오냐해줘야되나요? 저놈들 이랫다 저랫다 하는게 하루이틀도 아니고..뭐든지 원하는방향으로 이끄려면 채찍과 당근이 밀당의 기본아닙니까. 경험도 많으신분이 우리는 맨날 호구네 아이구야.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	뒷통수만 만날 처맞고 점점 대가리 커지것어	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	확신한다, 북한 애들도 질렸다. 문통령이 자랑스럽다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아직 똥인지된장인지 구분을못하내  밑에놈들중에 정신 제대로 박힌놈 하나라도 있었으면  저렇게까지 병들진 않았을탠대 안타깝다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	하야성명인줄,,,쩝쩝.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	멍청한 거냐 순진한 거냐,,,,,옥류관 주방장 따위한테 냉면 처먹고 요사부렸다는 욕이나 들어먹고 아직도 저렇게 뜬구름 잡는 소리나 하고 있네	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	부국강병이야말로 지도자가 최우선으로 가져야할 덕목이며 목적이고 곧 결과다. 이건 뭐 대한민국의 5천만 국민이 아니라 아예 8천만 겨레라고 떠들어대는데 할말이 없다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그냥 너 혼자 가면 안되겠니?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	참 애절하다. 실연 당하고 만취해 통곡하는 이니.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	몇몇 베플은 시간을 보니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그분들 또 단체로 다녀가셨네 ㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	뭐라는 거야? 문쩝쩝	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	미친 앞으로 잘할께 화풀어 이말을 겁나 돌려서 얘기하내	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이 말은 북한이 도발해도 보복타격을 안하겠다는 겁니다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	재인 이새끼는 진짜 노답이다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	아 형… 추해 그만해 8천만이 지친다 지쳐	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이정도면 그냥 망상장애 수준 아니냐 그냥 ㅉㅉ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	정말 답이없는  정부~~~중.미. 일 .북  다  우리나라를 무시하는데단합 안돼는 우리정부 박수를 보냅니다~~~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	똥을 싸시오	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문재인은 대한민국의 영웅이 되고싶은게 아니고, 북한의 영웅으로 남고싶어하는 사람이라고 생각된다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	어휴 쪼다 색기  부동산 어쩔래 부동산이 올라서 당장 국민들 죽이고 거품 빠지면  나라를 수십년 후퇴시킬거다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	국민들은 투표를 이따구로 하고 정부를 욕 할 수 없다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	ㅋㅋㅋㅋㅋ 재인이는 북한사람이네 ㅋㅋㅋㅋ 북한으로 제발 가라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	내 세금 갖고 생쑈하고,  취급당하는 꼴은 그지	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	평화모드면 비굴 빨갱이라그러고 강하게 나가면 전쟁난다고 또 지랄하지.네이버수꼴말종들.네이버 여기는 비정상 천지 시궁창인생들	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대통령이 되면서 국민과 했던 약속이나 지켜라.북한 2중대가 되어 김여정과 동급으로 놀지말고!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	난 아니다~  빼줘! 나 팔면 쇠숟갈로 대가리 찍는다~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	니 혼자?? 이건 상사병을 넘어서서 아주 스토커 수준이네 그냥 당신이 북한가면됨 우린 자유대한민국으로 살께~~~!!그나저나 진짜 자유민주주의에서 자유 왜뺀거임??김정은이 시키드나	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	진짜 김정은이 정상이라면 이미 문재앙과는 동급이 아니라고 김여정에서 옥류관 요리장까지 욕하는 건데 진짜 이러다가 오늘이나 내일 문재앙 개소리 하지 말라우 하면서 연락 사무소 폭파 시키는거 아님?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이정도면 정상으로 보기 힘들다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	댓글보니 국민이 부정적이다 짝사랑 그만해라 김정은은  어디가고 김여정이가 설치는거지 제대로 하는게 뭐지? 우선마스크라도 좀 벗게 해줬으면 좋겠다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	재인이가 솔직히 뭔 잘못이냐?재인이 뇌가 잘못이지....	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	제발 대통령님 강하게 나갈땐 강하게 나갑시다..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	욕도 안나와 하고싶은대로 하세요 될대로되라예요	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	동상이몽	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	띠요옹	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	역시 문재앙 클라스	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	쇼 말고 뭐 했는데~	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이정도면 문재인 뇌 김정은이 원격조정하는거 아니냐	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이제 알아야지. 명박이 근혜  무현이 재인이 라고 뭐달랐냐??  어느 누가 대통령되도  북한은 똑같이  하게되있다.  공자 부처님 예수님이 와도 북한태도는 같다니깐.  아짓도 모르냐??  북한이 문제라고	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	저 넘은 뭘보고. 뭘듣냐??혼자 딴 세상 살다온것 처럼 말하네..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	짜고치는 고스톱	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	통일부로가지 말라고 청와대로갓노	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	소득주도 어떻게 됐냐?  실패냐? 깊이 반성해라 10SE야...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	방법은 하나에요 연락사무소에 미사일떨구기를 바랄수밖에 암만 북한이 염병을해도 저런이상한소리를 계속하니 말을 안들어먹음	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	드디어 본색을 드러 내셨군요  ㅎ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	삼성이나 냅둬라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	국민이. 어떤힘을 모아줘야되냐? 참으로 닥하네 문재인 저 저자세는 김정은 한테 빨려들어가는거야 멍청해	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	민의가 천의일 때도 있지만 민중은 이런 일에는 너무 감정적이다 항상.  김정은하고 쪽같은 수준.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	민족 앞에 내놓은 약속은 누구든 지켜야 한다.	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	진정한 평화를 누리는 그 날을 기대합니다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	그래서  뭔소린지  모르겠다~여정이한톄  또 한소리  듣겠구나	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	싸우는 척 하면서 뒤로 딴짓거리 할 수도  미국 정보국은  잘 감시해 주세요  이틈에 나라돈  퍼 줄수도  있습니다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	재앙아 정은이가 너 싫대 ㅎㅎ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	대체 뭔약속을 햇는지부터 좀알려주라	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	확실해 졌네...문재앙이 정은이 개라는게...주인이 뭐라하든 꼬리를 흔드는구나...	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	지가 90년대 민중소설속 주인공인줄 아나봐 ㅋ 형제여 벗이여 어서오게나 ㅋㅋㅋㅋㅋㅋㅋㅋ 뇌내망상속에 사는걸 뽑놓튀한 개돼지들	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	냉면 주방장보다  지위가 낮아서  욕처먹는 문재인  나라망신이다	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	이정부 와 더블당  참  찌질하네   북한테  넘  쩔쩔매는 이유는뭘까  너희들정권하에사는  대한민국 국민들이불쌍하다~아우 싱경질나	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	조폭 두목하고 우리 같이 접수해서 골목 나눠 먹자고 하면 순순히 골목 내주디?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	김정은 죽었다니까... 자꾸 현실부정 할래? 가짜뉴스? 그래서 지금 김여정이 설치는거냐? 느그 논리면 2인자한테 넙죽대는 우리나라 대표가 설명이 안돼는데?	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	문재인은, 하수인조해주/양정철/김명수/합바지들-더불어놈들...을 동원하여/자유대한민국을, 훔친, 사기꾼범죄자조작투표사기꾼이다!!..../문재인은, 북한의 괴뢰수괴들--적들과 내통하고/그들의 이익을 먼저 취하고/적국을 이롭게 한--여적죄로 다스려야 할--자유민주대한민국의 매국노들이다!!!/문재인은, 지네놈들의 자자소손 이어갈 권력을 만들어내기 위하여--북한식통치시스템과 프레임선동정책과 조작투표부정선거질을 도입한--//반드시 끌어내려야 할--자유대한민국의 원수들/적을 이롭게 하는 빨갱이들이다!!/..조작투표부정선거범=문재인=사형!!	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	냉면집 주방장 보다 서열 낮은 인간이ㅋㅋㅋㅋㅋ	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	모양은 지가 다내고, 쪽팔림은 국민의 몫이가요? 냉면과 송이도 드셨으면, 공짜 점심은 없다는 걸, 아실 나이일텐데, 이리도 멍청한건지?  아, 답이없네..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	참.....!! 우상화,신격화정권에대한 사랑 대단하십니다 .	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	휴우	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	재앙인디요..   시다바리 정도론 안되니 떵꼬빨이라도 할라는디  궁민들 도와조삼...에라이 쓰방스키야....	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	615정신이 뭔데?? 북한한테 무조건 퍼주고 벌벌기자?? 정신빠진 소리!! 그냥 저거들끼리 ..	
문대통령 "김정은과 8천만 겨레앞 평화약속 돌릴 수 없어"(종합)	기사를 보려는데 눈이 침침해  이어폰을 눈에 꽂았더니 존나 잘보여....	
